Date,PP01,TX01,TX02,TX04
2011/4/1,0,18.05,22.8,14.1
2011/4/2,0,19.0875,24.3,15.5
2011/4/3,0.15,17.73333333,22.9,14.7
2011/4/4,2.21,11.87083333,13.8,10.6
2011/4/5,0.31,11.31666667,12.3,9.9
2011/4/6,0,15.325,20.2,9.3
2011/4/7,0,17.99583333,22.9,12.4
2011/4/8,0.04,18.39583333,22.8,14.8
2011/4/9,0,18.36666667,22.8,14.7
2011/4/10,0,20.24166667,26.6,15.9
2011/4/11,0.24,17.15,19.2,15
2011/4/12,0.04,16.18333333,18.7,13.9
2011/4/13,0,19.0875,23.4,15.3
2011/4/14,0,20.43333333,26.1,15.4
2011/4/15,0,20.95833333,25.8,17.3
2011/4/16,0.46,19.6625,24.3,17.7
2011/4/17,13.23,16.325,17.5,15.6
2011/4/18,3.81,18.37916667,22.8,15.2
2011/4/19,0.04,18.25833333,22.9,15
2011/4/20,0.04,18.1,23.8,12.9
2011/4/21,0,18.50416667,24.3,15.2
2011/4/22,8.79,18.64583333,22.9,15.8
2011/4/23,4.29,15.65833333,18.8,13.2
2011/4/24,0,20.30833333,27.1,14.6
2011/4/25,0,19.99583333,26.1,16.9
2011/4/26,0,20.675,24.6,17.2
2011/4/27,0,22.6625,29.4,17.2
2011/4/28,0.04,20.675,24.2,17.3
2011/4/29,0,21.21666667,23.8,18.5
2011/4/30,0,21.04583333,24.7,17.7
2011/5/1,5.79,22.44583333,26.6,19.4
2011/5/2,0.93,20.3375,23.5,19.3
2011/5/3,0.54,19.6625,23.8,16.4
2011/5/4,2.15,18.2625,19.9,16.1
2011/5/5,3.44,20.125,22.9,18.6
2011/5/6,0.14,20.575,21.8,19
2011/5/7,0,22.675,28.9,18.9
2011/5/8,2.66,23.37916667,27.7,20.1
2011/5/9,0,24.20833333,31.2,19
2011/5/10,0,24.6125,29.4,20.7
2011/5/11,1.02,24.78333333,30.6,19.5
2011/5/12,61.34,23.29583333,28.9,20.5
2011/5/13,11.95,20.2875,21.6,19
2011/5/14,52.93,19.37916667,20.1,18.6
2011/5/15,2.67,19.7875,20.9,19.1
2011/5/16,33.76,18.57083333,19.3,17.2
2011/5/17,30.12,18.29583333,22,16.1
2011/5/18,0.04,21.57916667,25.6,17.4
2011/5/19,0,22.01666667,25.5,19.3
2011/5/20,3.39,22.00416667,27.4,19.2
2011/5/21,13.98,22.3125,27.7,18.8
2011/5/22,10.3,22.71666667,26.1,20.3
2011/5/23,5.02,21.87916667,23.5,20.5
2011/5/24,9.02,19.325,20.9,18.6
2011/5/25,0.52,20.15833333,23,18.6
2011/5/26,9.8,23.22916667,26.2,20
2011/5/27,7.71,22.75,26.3,20.4
2011/5/28,17.13,18.9625,21,17.2
2011/5/29,0,18.61666667,24.2,14.4
2011/5/30,0,21.44583333,28.1,15.1
2011/5/31,0.26,23.20416667,28.2,18.9
2011/6/1,21.96,22.27916667,26,20.5
2011/6/2,3.27,22.26666667,24.5,20.9
2011/6/3,0,22.7875,25.7,21
2011/6/4,0,23.84166667,27.7,20.8
2011/6/5,0,25.68333333,30.9,22.2
2011/6/6,0,26.38333333,30.7,22.3
2011/6/7,0,25.95,30.5,23.3
2011/6/8,0,25.775,30.8,22.3
2011/6/9,6.43,25.59166667,30.5,23
2011/6/10,62.51,24.38333333,29.4,22
2011/6/11,2.35,24.625,29.4,21.8
2011/6/12,1.46,25.3875,30.5,22
2011/6/13,1.85,24.57916667,29.1,21.9
2011/6/14,0.9,25.63333333,29.3,22.1
2011/6/15,1.8,26.02916667,30.3,22.2
2011/6/16,3.43,25.45,29.7,22.8
2011/6/17,10.27,24.525,30.5,21.8
2011/6/18,5.99,24.57083333,29.3,21.8
2011/6/19,33.53,24.8375,31.4,21.8
2011/6/20,0,25.52083333,30.4,22
2011/6/21,4.29,24.41666667,28.9,22.5
2011/6/22,0.3,25.44583333,29.7,21.9
2011/6/23,0.39,25.41666667,29.8,22.3
2011/6/24,30.35,25.27083333,29.4,22
2011/6/25,137.32,23.88333333,27.7,21.6
2011/6/26,27.07,24.45416667,30.6,22.3
2011/6/27,13.37,24.29583333,29.3,22
2011/6/28,46.61,22.74166667,26,21.3
2011/6/29,23.44,23.1625,27.5,21
2011/6/30,2.49,24.1375,28.4,22.1
2011/7/1,3.17,24.42083333,28.8,21.1
2011/7/2,0.07,25.4,29.8,22.8
2011/7/3,1.72,25.69583333,31,22.8
2011/7/4,5.9,25.90833333,30.5,23.4
2011/7/5,2.77,25.85416667,30.9,22.8
2011/7/6,0,25.1375,30.1,20.9
2011/7/7,0,25.44166667,29.6,21
2011/7/8,0,25.975,32.1,21.2
2011/7/9,0,24.79583333,29.5,19.8
2011/7/10,0.93,25.28333333,30.4,22.7
2011/7/11,0.36,24.85833333,27.5,22.9
2011/7/12,1.27,24.61666667,27.8,22.9
2011/7/13,19.9,23.94583333,27.4,22.3
2011/7/14,17.76,24.08333333,28.6,21.4
2011/7/15,53.27,23.00416667,27.9,21.4
2011/7/16,26.29,23.62083333,27.5,21.9
2011/7/17,22.6,23.95833333,27.5,21.5
2011/7/18,3.52,24.47916667,29.5,21.6
2011/7/19,13.46,24.98333333,29.3,22.3
2011/7/20,1.89,25.7625,30.3,22.9
2011/7/21,0.86,25.55416667,28.5,23.1
2011/7/22,3.57,25.8375,29.9,22.2
2011/7/23,0.68,26.6375,32.7,22.6
2011/7/24,0,27.17916667,33.5,23.3
2011/7/25,0.34,25.79166667,30.5,22.9
2011/7/26,18.27,24.3,27.8,21.4
2011/7/27,0,25.47391304,30.3,22.1
2011/7/28,0,26.99166667,32,22.4
2011/7/29,8.09,25.13333333,31,22
2011/7/30,0.28,25.075,28.1,22.7
2011/7/31,0,25.39166667,29.2,22.2
2011/8/1,0,25.55833333,30,22.1
2011/8/2,0,25.875,30.8,22.1
2011/8/3,0,26.03333333,32,22.1
2011/8/4,0,25.57916667,31.4,21.6
2011/8/5,22.46,23.1,26,20.7
2011/8/6,7.95,24.56666667,28.8,21.9
2011/8/7,15.02,25.61666667,31.3,22.8
2011/8/8,11.45,25.1,29.7,22.7
2011/8/9,15.59,24.52083333,28.1,22.8
2011/8/10,30.3,23.58333333,28.3,22
2011/8/11,16.41,23.68333333,28,21.7
2011/8/12,8.88,24.5125,30.1,22.2
2011/8/13,4.42,25.24166667,29.1,22.6
2011/8/14,2.77,24.89166667,29.5,22.1
2011/8/15,0.52,25.78333333,29.7,23.1
2011/8/16,0.84,26.05833333,31.8,22.3
2011/8/17,1.58,26.47083333,31.6,22.9
2011/8/18,0.73,25.8,32.3,22.6
2011/8/19,0,24.90416667,30,21.5
2011/8/20,0.37,25.325,29.6,22.8
2011/8/21,8.76,24.1625,28.3,21.7
2011/8/22,0.23,25.32916667,30.1,22.3
2011/8/23,2.86,24.8625,30.1,22.3
2011/8/24,5.25,23.62083333,27.8,20.7
2011/8/25,0,25.49583333,29.5,21
2011/8/26,0.66,26.9,30.9,23.4
2011/8/27,0.79,26.85833333,29,23.3
2011/8/28,22.5,25.93,27.8,23.8
2011/8/29,22.42,25.1,26.7,24.2
2011/8/30,21.18,22.98,23.2,22.6
2011/8/31,6.28,24.0375,28,22
2011/9/1,19.01,23.67083333,28.8,21.4
2011/9/2,11.32,23.18333333,26.9,21.6
2011/9/3,0,24.83333333,29.2,21.6
2011/9/4,0,24.51666667,29.3,20.9
2011/9/5,0,23.90416667,29,21
2011/9/6,0,23.58333333,29.1,19.7
2011/9/7,0,24.175,28.8,20.9
2011/9/8,0,24.475,29.3,20.7
2011/9/9,0.2,25.10416667,29.8,22.1
2011/9/10,0.88,25.87916667,29.6,22.9
2011/9/11,0.84,26.0125,30.8,22.7
2011/9/12,0.04,25.05416667,28.7,22.2
2011/9/13,3.77,25.4,28.6,22
2011/9/14,5.3,26.6875,29.6,24.2
2011/9/15,1.51,24.98333333,30.1,21.1
2011/9/16,0,24.27083333,30.4,20.2
2011/9/17,0,24.39583333,30.2,20.7
2011/9/18,0,23.09583333,26.2,19.8
2011/9/19,0,21.525,24.9,19.7
2011/9/20,0,20.75,22.7,18.4
2011/9/21,0.12,19.55833333,20.6,18.2
2011/9/22,0.28,20.61666667,23.8,19.4
2011/9/23,0.36,21.70416667,24,19.3
2011/9/24,0.08,23.31666667,26.7,21
2011/9/25,2.18,25.49583333,30.5,22.3
2011/9/26,1.02,26.00416667,30.2,23.1
2011/9/27,0.22,27.06666667,29.4,23.7
2011/9/28,0.04,26.85416667,29.1,23.4
2011/9/29,2.48,26.2,31.1,23
2011/9/30,15.65,24.4875,29.6,21.9
2011/10/1,49.96,22.50833333,25.9,19.9
2011/10/2,101.49,20.36666667,21.3,19.7
2011/10/3,89.41,18.50833333,19.8,17.6
2011/10/4,2.26,19.58333333,21.5,17.4
2011/10/5,0.12,20.8125,23.5,19.4
2011/10/6,0.44,21.92083333,24.8,19.6
2011/10/7,0.52,22.975,26.9,19.5
2011/10/8,2.46,24.47916667,27.2,23
2011/10/9,3.24,24.12916667,26.5,21.4
2011/10/10,2.98,24.89166667,27.7,22.9
2011/10/11,5.07,24.09583333,26.6,22.3
2011/10/12,2.95,22.46666667,25.2,20.7
2011/10/13,7.84,22.75,26.3,19.8
2011/10/14,19.55,22.2125,26.4,20.4
2011/10/15,7.89,20.56666667,22.8,19.8
2011/10/16,1.36,21.09583333,23.3,19.5
2011/10/17,0.12,20.12083333,23.3,17.4
2011/10/18,1.6,19.67083333,22.3,18.3
2011/10/19,0.24,19.45,22,17.6
2011/10/20,0.12,20.7,23.6,18.7
2011/10/21,0.84,21.2,24,19
2011/10/22,1.14,20.65833333,23.9,17.2
2011/10/23,0,22.12083333,27.1,19.2
2011/10/24,0,22.3875,26.5,19.3
2011/10/25,0.82,18.275,20.6,16.2
2011/10/26,0.28,17.90416667,19.7,16
2011/10/27,1.06,20.38333333,23.9,16.9
2011/10/28,0.7,21.47916667,25.3,19.1
2011/10/29,0.36,21.1125,25.3,18.5
2011/10/30,0.36,19.56666667,22.8,17
2011/10/31,0.2,20.65,22.9,18.4
2011/11/1,2.31,22.725,25.5,19.4
2011/11/2,0.48,22.74583333,27.9,18
2011/11/3,2.17,23.4625,26.5,20
2011/11/4,0.17,24.3125,27.9,20.7
2011/11/5,0,22.90833333,28.3,20.3
2011/11/6,0.04,23.775,27.7,18.6
2011/11/7,5.37,22.94166667,25.6,19.6
2011/11/8,12.76,21.69166667,24.9,19.9
2011/11/9,24.8,18.65833333,20.4,16.8
2011/11/10,70.86,16.83333333,17.8,16.3
2011/11/11,24.22,17.69583333,19.3,16.4
2011/11/12,0.29,18.92916667,22.1,17.2
2011/11/13,0.94,18.6625,21.3,17.7
2011/11/14,0.78,20.2125,21.7,17.6
2011/11/15,3.82,19.76666667,22.7,18.4
2011/11/16,0.41,22.22083333,26,18.1
2011/11/17,6.83,20.74166667,21.9,19.2
2011/11/18,0.14,21.69583333,24,19.9
2011/11/19,43.57,20.37916667,24.8,17
2011/11/20,13.12,16.6,18.9,14.8
2011/11/21,0.04,18.2,19.9,16
2011/11/22,0,18.74583333,23.1,16.1
2011/11/23,3.15,16.26666667,18.9,13.9
2011/11/24,0.22,16.45416667,18.5,14.7
2011/11/25,0,18.58333333,21.6,15.6
2011/11/26,0,19.05,20.6,17.5
2011/11/27,0.11,18.925,20.6,16.8
2011/11/28,0.04,20.17916667,24.2,17
2011/11/29,0.16,20.125,24.1,17.1
2011/11/30,1.05,19.625,23.1,16.7
2011/12/1,2.99,14.4625,16.7,12.2
2011/12/2,3.59,10.94583333,12.2,9.8
2011/12/3,0.39,11.79583333,13.7,10
2011/12/4,0,15.875,18.9,12.5
2011/12/5,34.47,16.07826087,17.5,14.9
2011/12/6,3,20.6,24.2,15.9
2011/12/7,0.43,20.85416667,25.7,18
2011/12/8,1.33,15,18.1,11.8
2011/12/9,13.13,11.15833333,12.8,9.8
2011/12/10,1.08,12.52083333,15.4,9.9
2011/12/11,1.44,13.34166667,16.6,10
2011/12/12,2.68,16.51666667,18.5,13.4
2011/12/13,1.48,17.76666667,20.3,15.7
2011/12/14,9.02,16.9875,18.1,16.1
2011/12/15,4.91,14.9625,16.9,13
2011/12/16,1.36,11.16666667,12.7,9.7
2011/12/17,0.5,11.90416667,13.7,9.8
2011/12/18,0.42,13.93333333,18.3,10.8
2011/12/19,1.54,15.40833333,18.4,13.2
2011/12/20,0.04,15.97916667,18.1,14.2
2011/12/21,0.94,14.99166667,16.1,14.2
2011/12/22,2.27,13.25884559,15.779971,11.38019015
2011/12/23,0.42,10.02,10.7,9.2
2011/12/24,0.46,7.579166667,8.3,6.3
2011/12/25,0.33,10.95,13.7,8.1
2011/12/26,0.81,13.59583333,15.3,12.5
2011/12/27,0.4,14.90416667,18.6,12.2
2011/12/28,0.1,14.725,18.2,12.9
2011/12/29,0.62,14.75416667,17.5,12.1
2011/12/30,2.62,13.2125,14.8,11.7
2011/12/31,2.86,12.10416667,13.1,11
2012/1/1,0.32,11.65,13.1,10.5
2012/1/2,0.5,12.05833333,14.7,9.6
2012/1/3,0.24,13.62083333,18.1,9.9
2012/1/4,0.96,7.195833333,9.2,5.8
2012/1/5,11.21,9.266666667,12.6,7.4
2012/1/6,31.21,12.45,13.6,10.6
2012/1/7,1.13,14.96666667,18,13
2012/1/8,0.44,15.72083333,18.9,13.8
2012/1/9,0.52,14.62916667,16.2,13
2012/1/10,0.2,14.10416667,17.3,12.5
2012/1/11,0.6,12.02083333,12.9,11.2
2012/1/12,0.22,15.34583333,19.1,12.9
2012/1/13,0.31,15.1375,17.8,13.3
2012/1/14,0.08,17.39166667,20.8,14.7
2012/1/15,0.7,15.1125,17,14
2012/1/16,35.39,11.95833333,13.8,10.5
2012/1/17,0.09,13.8375,19.5,9.2
2012/1/18,0,16.32083333,20.3,13.5
2012/1/19,0.04,14.8125,20.2,12.5
2012/1/20,0.16,13.05833333,15.7,11.2
2012/1/21,0.75,13.02083333,15.9,11.9
2012/1/22,26.17,10.3,12.4,8.4
2012/1/23,13.75,9.154166667,10.9,7.2
2012/1/24,15.77,10.87916667,13.4,9.6
2012/1/25,8.11,8.145833333,9.4,7.2
2012/1/26,3.45,11.21666667,15.1,8.1
2012/1/27,0,13.125,17.3,10.1
2012/1/28,0,13.4375,15.3,11.1
2012/1/29,0.4,12.8,13.7,12.4
2012/1/30,0.26,12.48333333,14.6,11.1
2012/1/31,0.89,10.59166667,12,8.5
2012/2/1,0.6,12.35833333,16.1,8.5
2012/2/2,1.33,12.0625,16,10.2
2012/2/3,2.06,10.11666667,12.2,9.5
2012/2/4,0.33,15.05,21.1,10.5
2012/2/5,0,17.18333333,21.6,12.8
2012/2/6,0,18.65,24.4,15.7
2012/2/7,17.25,9.9375,15.9,6.5
2012/2/8,11.22,7.279166667,8.6,6.2
2012/2/9,1.52,10.3,12.7,6.9
2012/2/10,0.16,12.00416667,13.5,10.5
2012/2/11,0.08,12.94583333,15.9,11.3
2012/2/12,0.04,16.50416667,22.9,10.4
2012/2/13,0,16.97083333,22.2,11.8
2012/2/14,0,18.9125,24.7,14.2
2012/2/15,0.08,14.93333333,16.8,13.8
2012/2/16,2.89,12.45833333,13.7,11.3
2012/2/17,0.7,10.22083333,11.4,8.4
2012/2/18,0.42,8.6875,10.2,7.5
2012/2/19,0.16,11.42083333,14.2,8.2
2012/2/20,0.04,16.8,20.9,14.1
2012/2/21,0,17,21.2,13
2012/2/22,0,18.93333333,24.4,15.1
2012/2/23,17.35,17.45833333,21,16
2012/2/24,81.54,15.37083333,17.4,14.7
2012/2/25,16.18,12.56666667,15,9.8
2012/2/26,20.89,9.675,10.6,8.9
2012/2/27,4.82,10.9125,13,9.5
2012/2/28,23.97,10.79583333,13.5,9
2012/2/29,1.66,14.34166667,20.6,9.3
2012/3/1,0,17.45,23,13
2012/3/2,0.04,18.14166667,24,15
2012/3/3,0.2,16.39166667,19.5,13.6
2012/3/4,0,18.07916667,24.2,13.6
2012/3/5,0.16,18.79166667,25.8,14.1
2012/3/6,0,19.8625,25,15.4
2012/3/7,0.04,13.1,14.2,12.3
2012/3/8,0.68,12.80833333,16,11.3
2012/3/9,11.54,10.86666667,14.3,9
2012/3/10,13.15,9.4125,10.4,8.3
2012/3/11,11.79,9.8,10.9,9.1
2012/3/12,13.32,12.3875,17.1,9.7
2012/3/13,9.37,12.22083333,13.9,10.8
2012/3/14,6.66,14.11666667,16.4,12.7
2012/3/15,0,16.6125,22.6,12.8
2012/3/16,0,20.11666667,25.7,15.5
2012/3/17,0,21.3625,26.2,17.7
2012/3/18,0.12,20.475,25.9,17.7
2012/3/19,0.08,16.47916667,20,13.4
2012/3/20,0,15.11666667,18.7,13.6
2012/3/21,0.16,16.84166667,21.3,13.1
2012/3/22,0,19.28333333,25.3,13.9
2012/3/23,0.3,18.6625,26.2,10.1
2012/3/24,4.83,7.883333333,9.2,6.9
2012/3/25,0,13.24583333,17.2,8.4
2012/3/26,0,16.36666667,21.7,11.9
2012/3/27,0,18.30416667,24.5,14
2012/3/28,0,18.95,24.4,15
2012/3/29,0,18.15833333,22.5,15.6
2012/3/30,0,19.2375,24.9,15.1
2012/3/31,6.72,15,19.1,11.5
2012/4/1,0,17.53333333,21.5,14.7
2012/4/2,0,18.8375,24.1,14.1
2012/4/3,0.04,19.15,24,15
2012/4/4,0,19.27083333,25.7,15.5
2012/4/5,4.35,16.58333333,18.1,16.1
2012/4/6,11.33,15.27916667,16.8,13
2012/4/7,2.16,17.60833333,19.4,14.1
2012/4/8,0.35,18.67083333,21.4,17.3
2012/4/9,7.3,18.58636364,20.2,17.3
2012/4/10,0,21.96666667,27,19
2012/4/11,7.85,22.53333333,27.2,19
2012/4/12,0.08,21.94583333,26.6,18.7
2012/4/13,0,22.27916667,26.7,18.6
2012/4/14,0,20.6375,24.5,19.3
2012/4/15,4.19,20.65,21.5,19.5
2012/4/16,29.71,17.57083333,19.8,14.9
2012/4/17,0.67,16.85,19.9,14.2
2012/4/18,18.14,19.89583333,24.2,17.5
2012/4/19,7.65,20.5125,23,18.7
2012/4/20,1.33,21.92916667,26.2,19
2012/4/21,14.76,21.64583333,27.1,19.3
2012/4/22,7.72,19.67916667,21.1,17.7
2012/4/23,7.31,21.3875,27.2,19
2012/4/24,2.11,22.75416667,28.8,20.4
2012/4/25,0.75,23.77916667,30.2,20.9
2012/4/26,59.32,17,21.6,14.8
2012/4/27,25.39,18.30416667,20,17.2
2012/4/28,6.91,20.94583333,25.2,18
2012/4/29,11.35,22.17916667,28.2,19.6
2012/4/30,1.4,24.6125,29.7,20.5
2012/5/1,0,25.60833333,31.3,22
2012/5/2,14.77,24.025,30.3,19.8
2012/5/3,13.37,21.24583333,24.5,19.6
2012/5/4,20.47,19.0375,20.3,18
2012/5/5,0,20.50416667,26,17.2
2012/5/6,0,22.0875,28.4,16.5
2012/5/7,0,23.04583333,28.1,18.9
2012/5/8,0.3,24.44583333,29.4,18.6
2012/5/9,11.58,23.32916667,27.6,20.1
2012/5/10,9.51,20.475,22.8,19.1
2012/5/11,9.32,21.85,26.5,19.1
2012/5/12,7.44,22.71666667,27.7,20.4
2012/5/13,0.11,23.52083333,27.5,19.9
2012/5/14,0,25.11666667,30.1,20.5
2012/5/15,22.14,24.47083333,31,21.1
2012/5/16,14.62,22.525,25.6,20.8
2012/5/17,20.13,20.48333333,23.8,17.1
2012/5/18,22.41,21.4,26.7,18.5
2012/5/19,13.34,22.1,24.9,19.8
2012/5/20,27.19,20.65833333,21.4,19.3
2012/5/21,0.6,20.6625,23.2,17.6
2012/5/22,0.04,20.66666667,25.3,16.4
2012/5/23,0.2,22.26666667,27.4,19.7
2012/5/24,0,22.85416667,27.1,19.9
2012/5/25,0.37,22.81666667,27.9,19.4
2012/5/26,0.42,23.52916667,29.2,19.8
2012/5/27,22.73,23.13333333,27.2,20.8
2012/5/28,62.07,22.0125,23.6,21.1
2012/5/29,8.17,23.77083333,28.3,20.3
2012/5/30,9.8,23.76666667,28,21.9
2012/5/31,8.88,21.3125,22.8,20.2
2012/6/1,0.16,23.175,27.6,19.8
2012/6/2,0.62,21.8375,23.8,20.8
2012/6/3,6.48,22.71666667,25.5,20.2
2012/6/4,7.6,23.00416667,25.4,21.3
2012/6/5,1.2,23.79166667,28.2,21.7
2012/6/6,3.92,24.76666667,28.6,20.5
2012/6/7,0.13,26.25833333,31,21.9
2012/6/8,4.22,26.32083333,30.1,23.1
2012/6/9,18.14,25.125,30.3,22.5
2012/6/10,7.1,25.8875,30,23
2012/6/11,23.64,25.46666667,29.1,22.2
2012/6/12,214.68,22.5375,23.9,21.3
2012/6/13,28.78,22.86666667,25.8,21.2
2012/6/14,25.29,23.1,26.4,21.9
2012/6/15,25.36,23.61666667,27.1,21.6
2012/6/16,31.04,22.96666667,25.3,22.1
2012/6/17,0.14,25.23333333,29.5,21.9
2012/6/18,6.25,24.17916667,29.4,21.8
2012/6/19,14.2,23.46666667,26.9,21.8
2012/6/20,20.85,22.85416667,25.1,21.3
2012/6/21,17.28,21.83333333,23,20.6
2012/6/22,5.69,24.07916667,27.8,21.4
2012/6/23,0.07,24.90833333,28.9,22.6
2012/6/24,0.1,25.40833333,30.5,22.4
2012/6/25,0.94,24.94166667,30.1,22.5
2012/6/26,6.54,24.75,29.4,22.5
2012/6/27,8.44,24.3375,30.6,21.6
2012/6/28,0,26.49166667,31.8,21.4
2012/6/29,2.11,24.75,27.7,23.2
2012/6/30,2.31,24.97916667,29.1,23.2
2012/7/1,4.75,25.25833333,29.6,22.5
2012/7/2,0,24.77083333,28.8,22.3
2012/7/3,0,26.1,30.8,22.2
2012/7/4,0,25.95416667,31.1,22.7
2012/7/5,0.12,25.52916667,30.3,22.3
2012/7/6,1.23,25.34583333,30.2,23
2012/7/7,0.89,25.16666667,28.8,21.9
2012/7/8,5.57,26.35416667,31.7,22.2
2012/7/9,0.98,27.0875,31.7,22.3
2012/7/10,2.79,27.0125,31.4,23.7
2012/7/11,17.62,26.8875,32.6,22.6
2012/7/12,0.1,26.54166667,32.4,22.6
2012/7/13,0,26.48333333,32.1,22.4
2012/7/14,0,26.65,32.2,22.1
2012/7/15,8.01,25.35416667,29.9,22.4
2012/7/16,16.5,24.67916667,29.9,22.2
2012/7/17,14.02,24.56363636,30.6,22.5
2012/7/18,3.98,25.54166667,28.3,21.6
2012/7/19,0,26.10833333,30.4,23.3
2012/7/20,0,27.49583333,32.3,23
2012/7/21,0,27.02916667,32.8,22.3
2012/7/22,0,25.55833333,28.8,23.8
2012/7/23,2.43,26.27916667,30.9,22.8
2012/7/24,0,26.6875,30.5,23.3
2012/7/25,5.1,25.25833333,28.5,22.5
2012/7/26,19.24,23.525,27.5,22
2012/7/27,0.17,24.88333333,28.5,22.1
2012/7/28,0.04,24.825,30.4,22
2012/7/29,0,26.3375,30.4,21
2012/7/30,26.63,25.23333333,28.1,22.9
2012/7/31,160.22,23.89166667,25.8,22.6
2012/8/1,265.67,23.32083333,25.7,21.8
2012/8/2,391,23.09166667,24.4,22.3
2012/8/3,2.32,24.87916667,29.2,21.9
2012/8/4,8.9,24.6375,30.2,22.8
2012/8/5,9.22,23.8,25.9,21.9
2012/8/6,3.83,23.7125,27.7,22
2012/8/7,7.28,25.50416667,29.4,22.2
2012/8/8,0.37,27.20416667,32.7,22.8
2012/8/9,24.63,25.2375,30.3,22.8
2012/8/10,0,25.85,30.1,23.1
2012/8/11,3.39,25.44166667,30.4,22.9
2012/8/12,22.39,24.07083333,28.6,21.8
2012/8/13,0.14,24.65833333,28.8,21.9
2012/8/14,0,25.22083333,28,21.7
2012/8/15,0.15,27.6,31,25
2012/8/16,10.93,25.825,28.7,23.5
2012/8/17,24.04,23.675,27.9,22.4
2012/8/18,3.77,24.9,28.3,23
2012/8/19,1.12,25.46666667,30.4,22.4
2012/8/20,0,25.55833333,30.5,21.9
2012/8/21,0.85,24.74583333,30,20.8
2012/8/22,19.46,24.35833333,29.4,20.8
2012/8/23,34.67,24.57083333,28.4,22.2
2012/8/24,45.9,25.41666667,27.3,23.1
2012/8/25,2.63,26.32083333,29.9,24.1
2012/8/26,17.23,23.62916667,27.6,22.1
2012/8/27,16.05,25.00833333,28.9,21.6
2012/8/28,43.52,24.15416667,26.2,23.3
2012/8/29,3.35,25.05,27.8,23.2
2012/8/30,29.52,23.325,27.4,21.3
2012/8/31,19.46,22.85416667,28.9,20.7
2012/9/1,4,22.80833333,27.4,20.4
2012/9/2,0.6,23.64166667,28,20
2012/9/3,10.99,23.05833333,27.4,20.8
2012/9/4,0.33,24.60416667,28.6,21.6
2012/9/5,0.5,25.50416667,29.4,22
2012/9/6,1.19,25.97083333,30.4,22.9
2012/9/7,1.19,25.35416667,29.8,22.6
2012/9/8,0.04,25.40833333,29.1,22.8
2012/9/9,0,25.6125,30.6,22.4
2012/9/10,0,25.59166667,30.3,21.6
2012/9/11,0.4,25.20833333,29.4,22.8
2012/9/12,0.14,25.00416667,29,22.5
2012/9/13,0.28,24.54583333,28.8,22.1
2012/9/14,32.83,22.825,26.7,20.7
2012/9/15,39.68,20.425,21.2,19.5
2012/9/16,3.65,19.9375,23.8,18.7
2012/9/17,0,20.4375,25.1,17.4
2012/9/18,0,21.17083333,24.8,17.8
2012/9/19,1.75,21.17083333,23.4,19.1
2012/9/20,0.16,22.0125,25.5,19.8
2012/9/21,11.92,24.14166667,29.8,21.7
2012/9/22,0.17,24.2625,28.3,20.7
2012/9/23,0.26,23.46666667,27.4,21.3
2012/9/24,0.96,22.71666667,24.4,21.3
2012/9/25,0.54,23.50416667,26,21.1
2012/9/26,3.67,24.05416667,26.2,22.5
2012/9/27,15.81,23.26666667,25.6,21
2012/9/28,99.65,20.25,22.3,19.3
2012/9/29,9.99,18.20833333,20.4,15.7
2012/9/30,0,18.2875,21.4,15.5
2012/10/1,0,20.18333333,24.7,16.7
2012/10/2,0,19.4,25,15.3
2012/10/3,0,18.85833333,24.4,14.8
2012/10/4,0,19.6,24.2,15.7
2012/10/5,0,21.45833333,26.3,18.5
2012/10/6,0.44,20.99166667,23.6,19.1
2012/10/7,0.04,20.825,23.2,19.3
2012/10/8,0,20.94166667,23.3,19.1
2012/10/9,0.14,20.5,22.5,18.2
2012/10/10,0.25,19.025,21.8,17.6
2012/10/11,0.21,18.38333333,19.7,17.5
2012/10/12,0,18.33333333,21.3,15.6
2012/10/13,0,18.68333333,22.8,14.2
2012/10/14,0,19.525,24.8,14.7
2012/10/15,0,19.42083333,23.4,17.3
2012/10/16,0,19.85,24.5,16.8
2012/10/17,0.04,18.40416667,23,15.9
2012/10/18,0,16.92916667,20.2,14.8
2012/10/19,0.17,19.35833333,24.6,15.2
2012/10/20,0,19.4875,25.8,15.4
2012/10/21,0,19.45,24.9,15.5
2012/10/22,0,20.85,26.6,17.7
2012/10/23,0.44,20.17083333,23,17.7
2012/10/24,0.28,22.29583333,26.6,18.6
2012/10/25,0,23.53333333,28.4,19.7
2012/10/26,0,23.82083333,28.5,20.1
2012/10/27,0,23.875,27.2,21.4
2012/10/28,1.03,23.2,27,19.4
2012/10/29,0.48,22.54166667,27.1,19.8
2012/10/30,10.1,20.1375,23.9,17.8
2012/10/31,30.78,16.74166667,17.8,15.3
2012/11/1,0.98,17.0875,19,14.8
2012/11/2,0.04,20.42916667,23.8,17.9
2012/11/3,0,21.54166667,26.2,18.7
2012/11/4,0.12,19.46666667,22.5,17.4
2012/11/5,0.32,19.09166667,22.3,17.4
2012/11/6,0.48,18.77083333,22.1,17
2012/11/7,0.08,18.14545455,21.6,15.7
2012/11/8,0.14,19.55,22.3,17.7
2012/11/9,0,20.45833333,25.1,17.5
2012/11/10,0,21.29583333,25.8,17.7
2012/11/11,1,18.6375,20.3,17
2012/11/12,1.26,18.50833333,20.5,16.5
2012/11/13,0.13,18.675,23.5,15.3
